Experiment,Time,TR_u_IPTG,TR_u_ATC,READOUT_LACI,READOUT_TETR,STD_LACI,STD_TETR
7,565.0166667,1,1.00E-06,222.3544252,1115.303646,2.223544252,11.15303646
7,570.0166667,1,1.00E-06,220.5517274,1109.046483,2.205517274,11.09046483
7,575.0166667,1,1.00E-06,219.7696738,1119.3408,2.197696738,11.193408
7,580.0166667,1,1.00E-06,215.1096412,1127.834234,2.151096412,11.27834234
7,585.0333333,1,1.00E-06,216.2249966,1114.355845,2.162249966,11.14355845
7,590.0166667,1,1.00E-06,220.1156099,1147.135896,2.201156099,11.47135896
7,595.0166667,1,1.00E-06,208.863502,1144.332602,2.08863502,11.44332602
7,600.0166667,1,1.00E-06,206.6323925,1134.902784,2.066323925,11.34902784
7,605.0166667,1,1.00E-06,203.5237924,1150.922721,2.035237924,11.50922721
7,610.0166667,1,1.00E-06,199.9789205,1168.53448,1.999789205,11.6853448
7,615.0166667,1,1.00E-06,198.3574464,1173.286875,1.983574464,11.73286875
7,620.0166667,1,1.00E-06,192.4009769,1185.693338,1.924009769,11.85693338
7,625.0333333,1,1.00E-06,192.1958013,1204.246312,1.921958013,12.04246312
7,630.0166667,1,1.00E-06,182.2412624,1193.244128,1.822412624,11.93244128
7,635.0166667,1,1.00E-06,180.3967103,1196.609199,1.803967103,11.96609199
7,640.0166667,1,1.00E-06,178.8413609,1207.313284,1.788413609,12.07313284
7,645.0166667,1,1.00E-06,176.1629035,1188.358694,1.761629035,11.88358694
7,650.0166667,1,1.00E-06,172.551944,1231.989897,1.72551944,12.31989897
7,655.0166667,1,1.00E-06,166.9323862,1218.687413,1.669323862,12.18687413
7,660.0166667,1,1.00E-06,166.8549977,1215.49839,1.668549977,12.1549839
7,665.0166667,1,1.00E-06,161.6654474,1221.241294,1.616654474,12.21241294
7,670.0166667,1,1.00E-06,159.4018478,1232.626462,1.594018478,12.32626462
7,675.0166667,1,1.00E-06,161.119177,1222.847512,1.61119177,12.22847512
7,680.0166667,1,1.00E-06,156.1074267,1252.882655,1.561074267,12.52882655
7,685.0166667,1,1.00E-06,154.0582771,1247.389253,1.540582771,12.47389253
7,690.0166667,1,1.00E-06,151.4493607,1232.808623,1.514493607,12.32808623
7,695.0166667,1.00E-06,50,156.3812148,1248.924054,1.563812148,12.48924054
7,700.0166667,1.00E-06,50,159.8888545,1244.287682,1.598888545,12.44287682
7,705.0166667,1.00E-06,50,169.5422545,1219.444561,1.695422545,12.19444561
7,710.0166667,1.00E-06,50,174.1312587,1202.598559,1.741312587,12.02598559
7,715.0166667,1.00E-06,50,183.2631007,1165.65656,1.832631007,11.6565656
7,720.0166667,1.00E-06,50,190.8344655,1133.726639,1.908344655,11.33726639
7,725.0166667,1,1.00E-06,201.3265792,1086.297504,2.013265792,10.86297504
7,730.0166667,1,1.00E-06,213.687471,1082.209005,2.13687471,10.82209005
7,735.0166667,1,1.00E-06,216.0478589,1087.237925,2.160478589,10.87237925
7,740.0166667,1,1.00E-06,214.4369029,1066.900011,2.144369029,10.66900011
7,745.0166667,1,1.00E-06,223.0613,1098.577014,2.230613,10.98577014
7,750.0166667,1,1.00E-06,218.7645238,1103.625777,2.187645238,11.03625777
7,755.0166667,1,1.00E-06,216.8096225,1114.728372,2.168096225,11.14728372
7,760.0166667,1,1.00E-06,223.0926217,1128.086441,2.230926217,11.28086441
7,765.0166667,1,1.00E-06,219.1961275,1129.096385,2.191961275,11.29096385
7,770.0166667,1,1.00E-06,215.1764471,1137.848388,2.151764471,11.37848388
7,775.0166667,1,1.00E-06,211.586146,1149.750553,2.11586146,11.49750553
7,780.0166667,1,1.00E-06,209.0862566,1143.280606,2.090862566,11.43280606
7,785.0166667,1,1.00E-06,207.4366642,1154.715509,2.074366642,11.54715509
7,790.0166667,1,1.00E-06,200.1037021,1165.726026,2.001037021,11.65726026
7,795.0166667,1,1.00E-06,197.2490362,1193.694609,1.972490362,11.93694609
7,800.0166667,1,1.00E-06,195.9567046,1172.831644,1.959567046,11.72831644
7,805.0166667,1,1.00E-06,188.9302833,1186.620901,1.889302833,11.86620901
7,810.0166667,1,1.00E-06,186.1254937,1197.47598,1.861254937,11.9747598
7,815.0166667,1,1.00E-06,185.4210839,1184.113281,1.854210839,11.84113281
7,820.0166667,1,1.00E-06,181.7893162,1175.070826,1.817893162,11.75070826
7,825.0166667,1,1.00E-06,175.7104919,1211.076967,1.757104919,12.11076967
7,830.0166667,1,1.00E-06,173.9875171,1215.371126,1.739875171,12.15371126
7,835.0166667,1,1.00E-06,168.5862158,1211.161896,1.685862158,12.11161896
7,840.0166667,1,1.00E-06,166.0600637,1207.500677,1.660600637,12.07500677
7,845.0166667,1,1.00E-06,162.1671512,1217.456129,1.621671512,12.17456129
7,850.0166667,1,1.00E-06,163.0183271,1236.144816,1.630183271,12.36144816
7,855.0166667,1,1.00E-06,157.9126922,1242.246786,1.579126922,12.42246786
7,860.0166667,1,1.00E-06,155.5672959,1232.248737,1.555672959,12.32248737
7,865.0166667,1,1.00E-06,154.6379244,1250.201229,1.546379244,12.50201229
7,870.0166667,1,1.00E-06,149.93804,1246.982992,1.4993804,12.46982992
7,875.0166667,1.00E-06,50,155.6715835,1236.000603,1.556715835,12.36000603
7,880.0333333,1.00E-06,50,164.5889093,1232.131621,1.645889093,12.32131621
7,885.0166667,1.00E-06,50,167.9893769,1229.483233,1.679893769,12.29483233
7,890.0166667,1.00E-06,50,176.1690713,1205.562898,1.761690713,12.05562898
7,895.0333333,1.00E-06,50,186.4161916,1173.756149,1.864161916,11.73756149
7,900.0166667,1.00E-06,50,193.3643041,1101.632446,1.933643041,11.01632446
7,905.0166667,1,1.00E-06,202.0699274,1084.117024,2.020699274,10.84117024
7,910.0166667,1,1.00E-06,206.7947706,1085.101924,2.067947706,10.85101924
7,915.0166667,1,1.00E-06,211.2060644,1093.338539,2.112060644,10.93338539
7,920.0166667,1,1.00E-06,218.5619423,1084.813304,2.185619423,10.84813304
7,925.0166667,1,1.00E-06,217.9404166,1098.902364,2.179404166,10.98902364
7,930.0166667,1,1.00E-06,222.1128529,1093.023523,2.221128529,10.93023523
7,935.0333333,1,1.00E-06,223.9044386,1097.443525,2.239044386,10.97443525
7,940.0166667,0.25,20,222.4838684,1138.766348,2.224838684,11.38766348
